quarter,topic,count,total,share
2018Q3,47,3,431,0.0069605568445475635
2018Q3,48,2,431,0.004640371229698376
2018Q3,49,4,431,0.009280742459396751
2018Q3,50,2,431,0.004640371229698376
2018Q3,51,1,431,0.002320185614849188
2018Q4,0,18,483,0.037267080745341616
2018Q4,1,28,483,0.057971014492753624
2018Q4,2,16,483,0.033126293995859216
2018Q4,3,19,483,0.039337474120082816
2018Q4,4,12,483,0.024844720496894408
2018Q4,5,27,483,0.055900621118012424
2018Q4,6,15,483,0.031055900621118012
2018Q4,7,14,483,0.028985507246376812
2018Q4,8,21,483,0.043478260869565216
2018Q4,9,12,483,0.024844720496894408
2018Q4,10,26,483,0.053830227743271224
2018Q4,11,18,483,0.037267080745341616
2018Q4,12,7,483,0.014492753623188406
2018Q4,13,10,483,0.020703933747412008
2018Q4,14,10,483,0.020703933747412008
2018Q4,15,10,483,0.020703933747412008
2018Q4,16,6,483,0.012422360248447204
2018Q4,17,12,483,0.024844720496894408
2018Q4,18,17,483,0.035196687370600416
2018Q4,19,7,483,0.014492753623188406
2018Q4,20,5,483,0.010351966873706004
2018Q4,21,14,483,0.028985507246376812
2018Q4,22,9,483,0.018633540372670808
2018Q4,23,14,483,0.028985507246376812
2018Q4,24,1,483,0.002070393374741201
2018Q4,25,8,483,0.016563146997929608
2018Q4,26,8,483,0.016563146997929608
2018Q4,27,10,483,0.020703933747412008
2018Q4,28,6,483,0.012422360248447204
2018Q4,29,6,483,0.012422360248447204
2018Q4,30,5,483,0.010351966873706004
2018Q4,31,17,483,0.035196687370600416
2018Q4,32,7,483,0.014492753623188406
2018Q4,33,1,483,0.002070393374741201
2018Q4,34,4,483,0.008281573498964804
2018Q4,35,7,483,0.014492753623188406
2018Q4,36,1,483,0.002070393374741201
2018Q4,37,4,483,0.008281573498964804
2018Q4,38,8,483,0.016563146997929608
2018Q4,39,3,483,0.006211180124223602
2018Q4,40,2,483,0.004140786749482402
2018Q4,41,4,483,0.008281573498964804
2018Q4,42,2,483,0.004140786749482402
2018Q4,43,2,483,0.004140786749482402
2018Q4,44,6,483,0.012422360248447204
2018Q4,45,8,483,0.016563146997929608
2018Q4,46,7,483,0.014492753623188406
2018Q4,47,2,483,0.004140786749482402
2018Q4,48,2,483,0.004140786749482402
2018Q4,49,3,483,0.006211180124223602
2018Q4,51,2,483,0.004140786749482402
2019Q1,0,20,455,0.04395604395604396
2019Q1,1,14,455,0.03076923076923077
2019Q1,2,5,455,0.01098901098901099
2019Q1,3,16,455,0.035164835164835165
2019Q1,4,26,455,0.05714285714285714
2019Q1,5,17,455,0.03736263736263736
2019Q1,6,14,455,0.03076923076923077
2019Q1,7,10,455,0.02197802197802198
2019Q1,8,12,455,0.026373626373626374
2019Q1,9,16,455,0.035164835164835165
2019Q1,10,30,455,0.06593406593406594
2019Q1,11,14,455,0.03076923076923077
2019Q1,12,16,455,0.035164835164835165
2019Q1,13,12,455,0.026373626373626374
2019Q1,14,8,455,0.017582417582417582
2019Q1,15,7,455,0.015384615384615385
2019Q1,16,11,455,0.024175824175824177
2019Q1,17,12,455,0.026373626373626374
2019Q1,18,4,455,0.008791208791208791
2019Q1,19,6,455,0.013186813186813187
2019Q1,20,11,455,0.024175824175824177
2019Q1,21,5,455,0.01098901098901099
2019Q1,22,7,455,0.015384615384615385
2019Q1,23,12,455,0.026373626373626374
2019Q1,24,4,455,0.008791208791208791
2019Q1,25,2,455,0.004395604395604396
2019Q1,26,6,455,0.013186813186813187
2019Q1,27,4,455,0.008791208791208791
2019Q1,28,5,455,0.01098901098901099
2019Q1,29,4,455,0.008791208791208791
2019Q1,30,8,455,0.017582417582417582
2019Q1,31,8,455,0.017582417582417582
2019Q1,32,4,455,0.008791208791208791
2019Q1,33,3,455,0.006593406593406593
2019Q1,34,12,455,0.026373626373626374
2019Q1,35,4,455,0.008791208791208791
2019Q1,36,7,455,0.015384615384615385
2019Q1,37,5,455,0.01098901098901099
2019Q1,38,6,455,0.013186813186813187
2019Q1,39,13,455,0.02857142857142857
2019Q1,40,2,455,0.004395604395604396
2019Q1,41,9,455,0.01978021978021978
2019Q1,42,5,455,0.01098901098901099
2019Q1,43,8,455,0.017582417582417582
2019Q1,44,9,455,0.01978021978021978
2019Q1,45,2,455,0.004395604395604396
2019Q1,46,4,455,0.008791208791208791
2019Q1,47,6,455,0.013186813186813187
2019Q1,48,3,455,0.006593406593406593
2019Q1,49,4,455,0.008791208791208791
2019Q1,50,1,455,0.002197802197802198
2019Q1,51,2,455,0.004395604395604396
2019Q2,0,27,449,0.060133630289532294
2019Q2,1,18,449,0.0400890868596882
2019Q2,2,17,449,0.0378619153674833
2019Q2,3,5,449,0.011135857461024499
2019Q2,4,26,449,0.05790645879732739
2019Q2,5,16,449,0.035634743875278395
2019Q2,6,6,449,0.013363028953229399
2019Q2,7,20,449,0.044543429844097995
2019Q2,8,15,449,0.0334075723830735
2019Q2,9,12,449,0.026726057906458798
2019Q2,10,19,449,0.042316258351893093
2019Q2,11,14,449,0.031180400890868598
2019Q2,12,9,449,0.0200445434298441
2019Q2,13,20,449,0.044543429844097995
2019Q2,14,10,449,0.022271714922048998
2019Q2,15,6,449,0.013363028953229399
2019Q2,16,16,449,0.035634743875278395
2019Q2,17,7,449,0.015590200445434299
2019Q2,18,8,449,0.017817371937639197
2019Q2,19,15,449,0.0334075723830735
2019Q2,20,7,449,0.015590200445434299
2019Q2,21,12,449,0.026726057906458798
2019Q2,22,11,449,0.024498886414253896
2019Q2,23,6,449,0.013363028953229399
2019Q2,24,4,449,0.008908685968819599
2019Q2,25,7,449,0.015590200445434299
2019Q2,26,11,449,0.024498886414253896
2019Q2,27,1,449,0.0022271714922048997
2019Q2,28,4,449,0.008908685968819599
2019Q2,30,5,449,0.011135857461024499
2019Q2,31,4,449,0.008908685968819599
2019Q2,32,4,449,0.008908685968819599
2019Q2,33,4,449,0.008908685968819599
2019Q2,34,5,449,0.011135857461024499
2019Q2,35,5,449,0.011135857461024499
2019Q2,36,6,449,0.013363028953229399
2019Q2,37,3,449,0.0066815144766146995
