quarter,topic,count,total,share
2013Q3,26,1,387,0.002583979328165375
2013Q3,27,6,387,0.015503875968992248
2013Q3,28,3,387,0.007751937984496124
2013Q3,29,1,387,0.002583979328165375
2013Q3,30,3,387,0.007751937984496124
2013Q3,31,5,387,0.012919896640826873
2013Q3,32,2,387,0.00516795865633075
2013Q3,33,5,387,0.012919896640826873
2013Q3,34,2,387,0.00516795865633075
2013Q3,35,1,387,0.002583979328165375
2013Q3,36,4,387,0.0103359173126615
2013Q3,37,7,387,0.01808785529715762
2013Q3,39,4,387,0.0103359173126615
2013Q3,40,4,387,0.0103359173126615
2013Q3,41,2,387,0.00516795865633075
2013Q3,42,5,387,0.012919896640826873
2013Q3,43,7,387,0.01808785529715762
2013Q3,44,2,387,0.00516795865633075
2013Q3,45,2,387,0.00516795865633075
2013Q3,46,5,387,0.012919896640826873
2013Q3,47,2,387,0.00516795865633075
2013Q3,48,5,387,0.012919896640826873
2013Q3,49,5,387,0.012919896640826873
2013Q3,50,6,387,0.015503875968992248
2013Q3,51,3,387,0.007751937984496124
2013Q3,54,4,387,0.0103359173126615
2013Q3,55,2,387,0.00516795865633075
2013Q4,0,55,415,0.13253012048192772
2013Q4,1,8,415,0.01927710843373494
2013Q4,2,18,415,0.043373493975903614
2013Q4,3,11,415,0.02650602409638554
2013Q4,4,9,415,0.021686746987951807
2013Q4,5,17,415,0.04096385542168675
2013Q4,6,9,415,0.021686746987951807
2013Q4,7,15,415,0.03614457831325301
2013Q4,8,8,415,0.01927710843373494
2013Q4,9,13,415,0.03132530120481928
2013Q4,10,11,415,0.02650602409638554
2013Q4,11,13,415,0.03132530120481928
2013Q4,12,10,415,0.024096385542168676
2013Q4,13,12,415,0.02891566265060241
2013Q4,14,6,415,0.014457831325301205
2013Q4,15,10,415,0.024096385542168676
2013Q4,16,12,415,0.02891566265060241
2013Q4,17,9,415,0.021686746987951807
2013Q4,18,9,415,0.021686746987951807
2013Q4,19,7,415,0.016867469879518072
2013Q4,20,2,415,0.004819277108433735
2013Q4,21,4,415,0.00963855421686747
2013Q4,22,11,415,0.02650602409638554
2013Q4,23,3,415,0.007228915662650603
2013Q4,24,10,415,0.024096385542168676
2013Q4,25,7,415,0.016867469879518072
2013Q4,26,10,415,0.024096385542168676
2013Q4,27,7,415,0.016867469879518072
2013Q4,28,2,415,0.004819277108433735
2013Q4,29,7,415,0.016867469879518072
2013Q4,30,7,415,0.016867469879518072
2013Q4,31,7,415,0.016867469879518072
2013Q4,32,7,415,0.016867469879518072
2013Q4,33,3,415,0.007228915662650603
2013Q4,34,2,415,0.004819277108433735
2013Q4,35,2,415,0.004819277108433735
2013Q4,36,2,415,0.004819277108433735
2013Q4,37,1,415,0.0024096385542168677
2013Q4,38,6,415,0.014457831325301205
2013Q4,39,2,415,0.004819277108433735
2013Q4,40,3,415,0.007228915662650603
2013Q4,41,7,415,0.016867469879518072
2013Q4,42,6,415,0.014457831325301205
2013Q4,43,1,415,0.0024096385542168677
2013Q4,44,1,415,0.0024096385542168677
2013Q4,45,6,415,0.014457831325301205
2013Q4,46,1,415,0.0024096385542168677
2013Q4,47,4,415,0.00963855421686747
2013Q4,48,3,415,0.007228915662650603
2013Q4,49,10,415,0.024096385542168676
2013Q4,50,2,415,0.004819277108433735
2013Q4,54,2,415,0.004819277108433735
2013Q4,55,5,415,0.012048192771084338
2014Q1,0,34,394,0.08629441624365482
2014Q1,1,11,394,0.027918781725888325
2014Q1,2,20,394,0.050761421319796954
2014Q1,3,15,394,0.03807106598984772
2014Q1,4,8,394,0.02030456852791878
2014Q1,5,16,394,0.04060913705583756
2014Q1,6,14,394,0.03553299492385787
2014Q1,7,14,394,0.03553299492385787
2014Q1,8,12,394,0.030456852791878174
2014Q1,9,7,394,0.017766497461928935
2014Q1,10,15,394,0.03807106598984772
2014Q1,11,10,394,0.025380710659898477
2014Q1,12,5,394,0.012690355329949238
2014Q1,13,9,394,0.02284263959390863
2014Q1,14,6,394,0.015228426395939087
2014Q1,15,9,394,0.02284263959390863
2014Q1,16,6,394,0.015228426395939087
2014Q1,17,13,394,0.03299492385786802
2014Q1,18,5,394,0.012690355329949238
2014Q1,19,7,394,0.017766497461928935
2014Q1,20,8,394,0.02030456852791878
2014Q1,21,9,394,0.02284263959390863
2014Q1,22,10,394,0.025380710659898477
2014Q1,23,8,394,0.02030456852791878
2014Q1,24,5,394,0.012690355329949238
2014Q1,25,9,394,0.02284263959390863
2014Q1,26,8,394,0.02030456852791878
2014Q1,27,7,394,0.017766497461928935
2014Q1,29,8,394,0.02030456852791878
2014Q1,30,6,394,0.015228426395939087
2014Q1,31,5,394,0.012690355329949238
2014Q1,32,3,394,0.007614213197969543
2014Q1,33,3,394,0.007614213197969543
2014Q1,34,1,394,0.0025380710659898475
2014Q1,35,3,394,0.007614213197969543
2014Q1,36,3,394,0.007614213197969543
2014Q1,37,4,394,0.01015228426395939
2014Q1,38,10,394,0.025380710659898477
2014Q1,39,3,394,0.007614213197969543
2014Q1,40,3,394,0.007614213197969543
2014Q1,41,7,394,0.017766497461928935
2014Q1,42,4,394,0.01015228426395939
2014Q1,44,5,394,0.012690355329949238
2014Q1,45,3,394,0.007614213197969543
2014Q1,46,2,394,0.005076142131979695
2014Q1,47,4,394,0.01015228426395939
2014Q1,48,2,394,0.005076142131979695
2014Q1,49,1,394,0.0025380710659898475
2014Q1,50,2,394,0.005076142131979695
2014Q1,51,3,394,0.007614213197969543
2014Q1,52,4,394,0.01015228426395939
2014Q1,54,4,394,0.01015228426395939
2014Q1,55,1,394,0.0025380710659898475
2014Q2,0,37,381,0.09711286089238845
2014Q2,1,13,381,0.03412073490813648
2014Q2,2,20,381,0.05249343832020997
2014Q2,3,13,381,0.03412073490813648
2014Q2,4,6,381,0.015748031496062992
2014Q2,5,17,381,0.04461942257217848
2014Q2,6,10,381,0.026246719160104987
2014Q2,7,13,381,0.03412073490813648
2014Q2,8,5,381,0.013123359580052493
2014Q2,9,9,381,0.023622047244094488
2014Q2,10,16,381,0.04199475065616798
2014Q2,11,11,381,0.028871391076115485
2014Q2,12,9,381,0.023622047244094488
2014Q2,13,11,381,0.028871391076115485
2014Q2,14,7,381,0.01837270341207349
2014Q2,15,6,381,0.015748031496062992
2014Q2,16,6,381,0.015748031496062992
2014Q2,17,5,381,0.013123359580052493
2014Q2,18,11,381,0.028871391076115485
2014Q2,19,9,381,0.023622047244094488
2014Q2,20,6,381,0.015748031496062992
2014Q2,21,9,381,0.023622047244094488
2014Q2,22,5,381,0.013123359580052493
2014Q2,23,7,381,0.01837270341207349
2014Q2,24,5,381,0.013123359580052493
2014Q2,25,10,381,0.026246719160104987
2014Q2,26,5,381,0.013123359580052493
2014Q2,27,4,381,0.010498687664041995
2014Q2,28,2,381,0.005249343832020997
2014Q2,29,4,381,0.010498687664041995
2014Q2,30,7,381,0.01837270341207349
2014Q2,31,6,381,0.015748031496062992
2014Q2,32,5,381,0.013123359580052493
2014Q2,33,3,381,0.007874015748031496
2014Q2,34,3,381,0.007874015748031496
2014Q2,35,4,381,0.010498687664041995
2014Q2,36,5,381,0.013123359580052493
2014Q2,37,1,381,0.0026246719160104987
2014Q2,38,6,381,0.015748031496062992
2014Q2,39,3,381,0.007874015748031496
2014Q2,40,6,381,0.015748031496062992
2014Q2,41,9,381,0.023622047244094488
2014Q2,42,3,381,0.007874015748031496
2014Q2,43,1,381,0.0026246719160104987
2014Q2,44,5,381,0.013123359580052493
2014Q2,45,3,381,0.007874015748031496
2014Q2,46,4,381,0.010498687664041995
2014Q2,47,1,381,0.0026246719160104987
2014Q2,48,5,381,0.013123359580052493
2014Q2,49,3,381,0.007874015748031496
2014Q2,50,1,381,0.0026246719160104987
2014Q2,51,2,381,0.005249343832020997
2014Q2,54,3,381,0.007874015748031496
2014Q2,55,1,381,0.0026246719160104987
2014Q3,0,46,382,0.12041884816753927
2014Q3,1,11,382,0.028795811518324606
2014Q3,2,30,382,0.07853403141361257
2014Q3,3,16,382,0.041884816753926704
2014Q3,4,7,382,0.01832460732984293
2014Q3,5,10,382,0.02617801047120419
2014Q3,6,9,382,0.02356020942408377
2014Q3,7,10,382,0.02617801047120419
2014Q3,8,9,382,0.02356020942408377
2014Q3,9,13,382,0.034031413612565446
2014Q3,10,10,382,0.02617801047120419
2014Q3,11,11,382,0.028795811518324606
2014Q3,12,5,382,0.013089005235602094
2014Q3,13,7,382,0.01832460732984293
2014Q3,14,10,382,0.02617801047120419
2014Q3,15,8,382,0.020942408376963352
2014Q3,16,3,382,0.007853403141361256
2014Q3,17,6,382,0.015706806282722512
2014Q3,18,4,382,0.010471204188481676
2014Q3,19,10,382,0.02617801047120419
2014Q3,20,9,382,0.02356020942408377
2014Q3,21,8,382,0.020942408376963352
2014Q3,22,6,382,0.015706806282722512
2014Q3,23,10,382,0.02617801047120419
2014Q3,24,8,382,0.020942408376963352
2014Q3,25,8,382,0.020942408376963352
2014Q3,26,4,382,0.010471204188481676
2014Q3,27,1,382,0.002617801047120419
2014Q3,28,1,382,0.002617801047120419
2014Q3,29,5,382,0.013089005235602094
2014Q3,30,2,382,0.005235602094240838
2014Q3,31,4,382,0.010471204188481676
2014Q3,32,3,382,0.007853403141361256
2014Q3,33,4,382,0.010471204188481676
2014Q3,34,6,382,0.015706806282722512
2014Q3,35,5,382,0.013089005235602094
2014Q3,36,5,382,0.013089005235602094
2014Q3,37,6,382,0.015706806282722512
2014Q3,38,1,382,0.002617801047120419
2014Q3,39,4,382,0.010471204188481676
2014Q3,40,1,382,0.002617801047120419
2014Q3,41,8,382,0.020942408376963352
2014Q3,42,2,382,0.005235602094240838
2014Q3,43,3,382,0.007853403141361256
2014Q3,45,3,382,0.007853403141361256
2014Q3,46,4,382,0.010471204188481676
2014Q3,47,3,382,0.007853403141361256
2014Q3,48,6,382,0.015706806282722512
2014Q3,49,3,382,0.007853403141361256
2014Q3,50,1,382,0.002617801047120419
2014Q3,51,4,382,0.010471204188481676
2014Q3,52,1,382,0.002617801047120419
2014Q3,53,3,382,0.007853403141361256
2014Q3,54,5,382,0.013089005235602094
2014Q4,0,64,412,0.1553398058252427
2014Q4,1,11,412,0.02669902912621359
2014Q4,2,11,412,0.02669902912621359
2014Q4,3,16,412,0.038834951456310676
2014Q4,4,9,412,0.021844660194174758
2014Q4,5,13,412,0.03155339805825243
2014Q4,6,10,412,0.024271844660194174
2014Q4,7,14,412,0.03398058252427184
2014Q4,8,10,412,0.024271844660194174
2014Q4,9,9,412,0.021844660194174758
2014Q4,10,16,412,0.038834951456310676
2014Q4,11,4,412,0.009708737864077669
2014Q4,12,1,412,0.0024271844660194173
2014Q4,13,8,412,0.019417475728155338
2014Q4,14,11,412,0.02669902912621359
2014Q4,15,10,412,0.024271844660194174
2014Q4,16,5,412,0.012135922330097087
2014Q4,17,7,412,0.01699029126213592
2014Q4,18,8,412,0.019417475728155338
2014Q4,19,8,412,0.019417475728155338
2014Q4,20,7,412,0.01699029126213592
2014Q4,21,12,412,0.02912621359223301
2014Q4,22,6,412,0.014563106796116505
2014Q4,23,6,412,0.014563106796116505
2014Q4,24,4,412,0.009708737864077669
2014Q4,25,13,412,0.03155339805825243
2014Q4,26,5,412,0.012135922330097087
2014Q4,27,8,412,0.019417475728155338
2014Q4,28,2,412,0.0048543689320388345
2014Q4,29,4,412,0.009708737864077669
2014Q4,30,11,412,0.02669902912621359
2014Q4,31,5,412,0.012135922330097087
2014Q4,32,4,412,0.009708737864077669
2014Q4,33,5,412,0.012135922330097087
2014Q4,34,2,412,0.0048543689320388345
2014Q4,35,5,412,0.012135922330097087
2014Q4,36,6,412,0.014563106796116505
2014Q4,37,3,412,0.007281553398058253
2014Q4,38,2,412,0.0048543689320388345
2014Q4,39,5,412,0.012135922330097087
2014Q4,40,4,412,0.009708737864077669
2014Q4,41,6,412,0.014563106796116505
2014Q4,42,6,412,0.014563106796116505
2014Q4,43,3,412,0.007281553398058253
2014Q4,44,1,412,0.0024271844660194173
2014Q4,45,5,412,0.012135922330097087
2014Q4,46,4,412,0.009708737864077669
2014Q4,47,3,412,0.007281553398058253
2014Q4,48,4,412,0.009708737864077669
2014Q4,49,2,412,0.0048543689320388345
2014Q4,50,2,412,0.0048543689320388345
2014Q4,51,1,412,0.0024271844660194173
2014Q4,52,4,412,0.009708737864077669
2014Q4,54,3,412,0.007281553398058253
2014Q4,55,4,412,0.009708737864077669
2015Q1,0,50,390,0.1282051282051282
2015Q1,1,11,390,0.028205128205128206
2015Q1,2,21,390,0.05384615384615385
2015Q1,3,16,390,0.041025641025641026
2015Q1,4,5,390,0.01282051282051282
2015Q1,5,16,390,0.041025641025641026
2015Q1,6,13,390,0.03333333333333333
2015Q1,7,7,390,0.017948717948717947
2015Q1,8,15,390,0.038461538461538464
2015Q1,9,7,390,0.017948717948717947
2015Q1,10,15,390,0.038461538461538464
2015Q1,11,6,390,0.015384615384615385
2015Q1,12,10,390,0.02564102564102564
2015Q1,13,8,390,0.020512820512820513
2015Q1,14,14,390,0.035897435897435895
2015Q1,15,9,390,0.023076923076923078
2015Q1,16,6,390,0.015384615384615385
2015Q1,17,13,390,0.03333333333333333
2015Q1,18,4,390,0.010256410256410256
2015Q1,19,10,390,0.02564102564102564
2015Q1,20,7,390,0.017948717948717947
2015Q1,21,9,390,0.023076923076923078
2015Q1,22,6,390,0.015384615384615385
2015Q1,23,7,390,0.017948717948717947
2015Q1,24,4,390,0.010256410256410256
2015Q1,25,6,390,0.015384615384615385
2015Q1,26,3,390,0.007692307692307693
2015Q1,27,6,390,0.015384615384615385
2015Q1,28,4,390,0.010256410256410256
2015Q1,29,5,390,0.01282051282051282
2015Q1,30,4,390,0.010256410256410256
2015Q1,31,4,390,0.010256410256410256
2015Q1,32,2,390,0.005128205128205128
2015Q1,33,5,390,0.01282051282051282
2015Q1,34,1,390,0.002564102564102564
2015Q1,35,5,390,0.01282051282051282
2015Q1,36,6,390,0.015384615384615385
2015Q1,37,4,390,0.010256410256410256
2015Q1,38,2,390,0.005128205128205128
2015Q1,39,6,390,0.015384615384615385
2015Q1,41,5,390,0.01282051282051282
2015Q1,42,1,390,0.002564102564102564
2015Q1,43,1,390,0.002564102564102564
2015Q1,44,3,390,0.007692307692307693
2015Q1,45,1,390,0.002564102564102564
2015Q1,46,3,390,0.007692307692307693
2015Q1,48,2,390,0.005128205128205128
2015Q1,49,4,390,0.010256410256410256
2015Q1,50,3,390,0.007692307692307693
2015Q1,51,4,390,0.010256410256410256
2015Q1,52,2,390,0.005128205128205128
2015Q1,53,1,390,0.002564102564102564
2015Q1,54,6,390,0.015384615384615385
2015Q1,55,2,390,0.005128205128205128
2015Q2,0,64,386,0.16580310880829016
2015Q2,1,21,386,0.054404145077720206
2015Q2,2,24,386,0.06217616580310881
2015Q2,3,11,386,0.02849740932642487
2015Q2,4,13,386,0.03367875647668394
2015Q2,5,14,386,0.03626943005181347
2015Q2,6,9,386,0.023316062176165803
2015Q2,7,4,386,0.010362694300518135
2015Q2,8,7,386,0.018134715025906734
2015Q2,9,6,386,0.015544041450777202
2015Q2,10,14,386,0.03626943005181347
2015Q2,11,7,386,0.018134715025906734
2015Q2,12,9,386,0.023316062176165803
2015Q2,13,10,386,0.025906735751295335
2015Q2,14,8,386,0.02072538860103627
2015Q2,15,9,386,0.023316062176165803
2015Q2,16,5,386,0.012953367875647668
2015Q2,17,7,386,0.018134715025906734
2015Q2,18,4,386,0.010362694300518135
2015Q2,19,5,386,0.012953367875647668
2015Q2,20,9,386,0.023316062176165803
2015Q2,21,5,386,0.012953367875647668
2015Q2,22,4,386,0.010362694300518135
2015Q2,23,5,386,0.012953367875647668
2015Q2,24,3,386,0.007772020725388601
2015Q2,25,11,386,0.02849740932642487
2015Q2,26,3,386,0.007772020725388601
2015Q2,27,8,386,0.02072538860103627
2015Q2,28,1,386,0.0025906735751295338
2015Q2,29,8,386,0.02072538860103627
2015Q2,30,8,386,0.02072538860103627
2015Q2,31,1,386,0.0025906735751295338
2015Q2,32,5,386,0.012953367875647668
2015Q2,33,4,386,0.010362694300518135
2015Q2,34,2,386,0.0051813471502590676
2015Q2,35,3,386,0.007772020725388601
2015Q2,36,3,386,0.007772020725388601
2015Q2,38,2,386,0.0051813471502590676
2015Q2,39,4,386,0.010362694300518135
2015Q2,40,2,386,0.0051813471502590676
2015Q2,41,7,386,0.018134715025906734
2015Q2,42,3,386,0.007772020725388601
2015Q2,43,3,386,0.007772020725388601
2015Q2,44,6,386,0.015544041450777202
2015Q2,45,2,386,0.0051813471502590676
2015Q2,47,3,386,0.007772020725388601
2015Q2,48,3,386,0.007772020725388601
2015Q2,49,6,386,0.015544041450777202
2015Q2,50,3,386,0.007772020725388601
2015Q2,51,3,386,0.007772020725388601
2015Q2,52,2,386,0.0051813471502590676
2015Q2,53,1,386,0.0025906735751295338
2015Q2,55,2,386,0.0051813471502590676
2015Q3,0,58,390,0.14871794871794872
2015Q3,1,11,390,0.028205128205128206
2015Q3,2,23,390,0.05897435897435897
2015Q3,3,19,390,0.04871794871794872
2015Q3,4,15,390,0.038461538461538464
2015Q3,5,15,390,0.038461538461538464
2015Q3,6,12,390,0.03076923076923077
2015Q3,7,10,390,0.02564102564102564
2015Q3,8,8,390,0.020512820512820513
2015Q3,9,8,390,0.020512820512820513
2015Q3,10,8,390,0.020512820512820513
2015Q3,11,7,390,0.017948717948717947
2015Q3,12,6,390,0.015384615384615385
2015Q3,13,19,390,0.04871794871794872
2015Q3,14,9,390,0.023076923076923078
2015Q3,15,8,390,0.020512820512820513
2015Q3,16,10,390,0.02564102564102564
2015Q3,17,6,390,0.015384615384615385
2015Q3,18,3,390,0.007692307692307693
2015Q3,19,4,390,0.010256410256410256
2015Q3,20,6,390,0.015384615384615385
2015Q3,21,4,390,0.010256410256410256
2015Q3,22,7,390,0.017948717948717947
2015Q3,23,8,390,0.020512820512820513
2015Q3,24,5,390,0.01282051282051282
2015Q3,25,8,390,0.020512820512820513
2015Q3,26,4,390,0.010256410256410256
2015Q3,27,7,390,0.017948717948717947
2015Q3,28,1,390,0.002564102564102564
2015Q3,29,2,390,0.005128205128205128
2015Q3,30,2,390,0.005128205128205128
2015Q3,31,7,390,0.017948717948717947
2015Q3,32,1,390,0.002564102564102564
2015Q3,33,1,390,0.002564102564102564
2015Q3,34,5,390,0.01282051282051282
2015Q3,35,6,390,0.015384615384615385
2015Q3,36,6,390,0.015384615384615385
2015Q3,37,4,390,0.010256410256410256
2015Q3,38,5,390,0.01282051282051282
2015Q3,39,3,390,0.007692307692307693
2015Q3,40,3,390,0.007692307692307693
2015Q3,41,8,390,0.020512820512820513
2015Q3,43,3,390,0.007692307692307693
2015Q3,44,1,390,0.002564102564102564
2015Q3,45,4,390,0.010256410256410256
2015Q3,46,3,390,0.007692307692307693
2015Q3,47,1,390,0.002564102564102564
2015Q3,49,4,390,0.010256410256410256
2015Q3,50,1,390,0.002564102564102564
2015Q3,51,4,390,0.010256410256410256
2015Q3,52,4,390,0.010256410256410256
2015Q3,53,1,390,0.002564102564102564
2015Q3,54,1,390,0.002564102564102564
2015Q3,55,1,390,0.002564102564102564
2015Q4,0,50,419,0.11933174224343675
2015Q4,1,27,419,0.06443914081145585
2015Q4,2,22,419,0.05250596658711217
2015Q4,3,10,419,0.02386634844868735
2015Q4,4,12,419,0.028639618138424822
2015Q4,5,18,419,0.04295942720763723
2015Q4,6,19,419,0.045346062052505964
2015Q4,7,6,419,0.014319809069212411
2015Q4,8,12,419,0.028639618138424822
2015Q4,9,10,419,0.02386634844868735
2015Q4,10,7,419,0.016706443914081145
2015Q4,11,7,419,0.016706443914081145
2015Q4,12,12,419,0.028639618138424822
2015Q4,13,15,419,0.03579952267303103
2015Q4,14,9,419,0.021479713603818614
2015Q4,15,5,419,0.011933174224343675
2015Q4,16,5,419,0.011933174224343675
2015Q4,17,5,419,0.011933174224343675
2015Q4,18,7,419,0.016706443914081145
2015Q4,19,9,419,0.021479713603818614
2015Q4,20,3,419,0.007159904534606206
2015Q4,21,8,419,0.01909307875894988
2015Q4,22,9,419,0.021479713603818614
2015Q4,23,9,419,0.021479713603818614
2015Q4,24,4,419,0.00954653937947494
2015Q4,25,4,419,0.00954653937947494
2015Q4,26,7,419,0.016706443914081145
2015Q4,27,8,419,0.01909307875894988
2015Q4,28,6,419,0.014319809069212411
2015Q4,29,7,419,0.016706443914081145
2015Q4,30,5,419,0.011933174224343675
2015Q4,31,9,419,0.021479713603818614
2015Q4,32,1,419,0.002386634844868735
2015Q4,33,7,419,0.016706443914081145
2015Q4,34,3,419,0.007159904534606206
2015Q4,35,2,419,0.00477326968973747
2015Q4,36,8,419,0.01909307875894988
2015Q4,37,2,419,0.00477326968973747
2015Q4,38,4,419,0.00954653937947494
2015Q4,39,4,419,0.00954653937947494
2015Q4,40,2,419,0.00477326968973747
2015Q4,41,6,419,0.014319809069212411
2015Q4,42,5,419,0.011933174224343675
2015Q4,43,3,419,0.007159904534606206
2015Q4,44,3,419,0.007159904534606206
2015Q4,45,2,419,0.00477326968973747
2015Q4,46,3,419,0.007159904534606206
2015Q4,47,1,419,0.002386634844868735
2015Q4,48,1,419,0.002386634844868735
2015Q4,49,3,419,0.007159904534606206
2015Q4,50,1,419,0.002386634844868735
2015Q4,52,2,419,0.00477326968973747
2015Q4,53,1,419,0.002386634844868735
2015Q4,54,2,419,0.00477326968973747
2015Q4,55,7,419,0.016706443914081145
2016Q1,0,51,399,0.12781954887218044
2016Q1,1,34,399,0.08521303258145363
2016Q1,2,18,399,0.045112781954887216
2016Q1,3,5,399,0.012531328320802004
2016Q1,4,5,399,0.012531328320802004
2016Q1,5,13,399,0.03258145363408521
2016Q1,6,16,399,0.040100250626566414
2016Q1,7,9,399,0.022556390977443608
2016Q1,8,9,399,0.022556390977443608
2016Q1,9,9,399,0.022556390977443608
2016Q1,10,18,399,0.045112781954887216
2016Q1,11,6,399,0.015037593984962405
2016Q1,12,15,399,0.03759398496240601
2016Q1,13,12,399,0.03007518796992481
2016Q1,14,12,399,0.03007518796992481
2016Q1,15,8,399,0.020050125313283207
2016Q1,16,6,399,0.015037593984962405
2016Q1,17,5,399,0.012531328320802004
2016Q1,18,6,399,0.015037593984962405
2016Q1,19,5,399,0.012531328320802004
2016Q1,20,5,399,0.012531328320802004
2016Q1,21,3,399,0.007518796992481203
2016Q1,22,5,399,0.012531328320802004
2016Q1,23,9,399,0.022556390977443608
2016Q1,24,8,399,0.020050125313283207
2016Q1,25,3,399,0.007518796992481203
2016Q1,26,7,399,0.017543859649122806
2016Q1,27,8,399,0.020050125313283207
2016Q1,28,2,399,0.005012531328320802
2016Q1,29,10,399,0.02506265664160401
2016Q1,30,8,399,0.020050125313283207
2016Q1,31,7,399,0.017543859649122806
2016Q1,32,6,399,0.015037593984962405
2016Q1,33,4,399,0.010025062656641603
2016Q1,34,1,399,0.002506265664160401
2016Q1,35,1,399,0.002506265664160401
2016Q1,36,2,399,0.005012531328320802
2016Q1,37,3,399,0.007518796992481203
2016Q1,38,3,399,0.007518796992481203
2016Q1,39,1,399,0.002506265664160401
2016Q1,41,4,399,0.010025062656641603
2016Q1,42,1,399,0.002506265664160401
2016Q1,43,2,399,0.005012531328320802
2016Q1,44,3,399,0.007518796992481203
2016Q1,45,5,399,0.012531328320802004
2016Q1,46,2,399,0.005012531328320802
2016Q1,47,4,399,0.010025062656641603
2016Q1,48,2,399,0.005012531328320802
2016Q1,49,5,399,0.012531328320802004
2016Q1,50,3,399,0.007518796992481203
2016Q1,51,3,399,0.007518796992481203
2016Q1,52,1,399,0.002506265664160401
2016Q1,53,2,399,0.005012531328320802
2016Q1,54,2,399,0.005012531328320802
2016Q1,55,2,399,0.005012531328320802
2016Q2,0,40,393,0.10178117048346055
2016Q2,1,30,393,0.07633587786259542
2016Q2,2,19,393,0.04834605597964377
2016Q2,3,11,393,0.027989821882951654
2016Q2,4,11,393,0.027989821882951654
2016Q2,5,24,393,0.061068702290076333
2016Q2,6,8,393,0.020356234096692113
2016Q2,7,10,393,0.02544529262086514
2016Q2,8,12,393,0.030534351145038167
2016Q2,9,10,393,0.02544529262086514
2016Q2,10,10,393,0.02544529262086514
2016Q2,11,5,393,0.01272264631043257
2016Q2,12,9,393,0.022900763358778626
2016Q2,13,13,393,0.03307888040712468
2016Q2,14,7,393,0.017811704834605598
2016Q2,15,9,393,0.022900763358778626
2016Q2,16,5,393,0.01272264631043257
2016Q2,17,6,393,0.015267175572519083
2016Q2,18,1,393,0.002544529262086514
2016Q2,19,4,393,0.010178117048346057
2016Q2,20,7,393,0.017811704834605598
2016Q2,21,8,393,0.020356234096692113
2016Q2,22,9,393,0.022900763358778626
2016Q2,23,5,393,0.01272264631043257
2016Q2,24,7,393,0.017811704834605598
2016Q2,25,4,393,0.010178117048346057
2016Q2,26,3,393,0.007633587786259542
2016Q2,27,11,393,0.027989821882951654
2016Q2,28,2,393,0.005089058524173028
2016Q2,29,4,393,0.010178117048346057
2016Q2,30,8,393,0.020356234096692113
2016Q2,31,1,393,0.002544529262086514
2016Q2,32,7,393,0.017811704834605598
2016Q2,33,6,393,0.015267175572519083
2016Q2,34,2,393,0.005089058524173028
2016Q2,35,6,393,0.015267175572519083
2016Q2,36,7,393,0.017811704834605598
2016Q2,37,1,393,0.002544529262086514
2016Q2,38,1,393,0.002544529262086514
2016Q2,39,3,393,0.007633587786259542
2016Q2,41,6,393,0.015267175572519083
2016Q2,42,6,393,0.015267175572519083
2016Q2,44,1,393,0.002544529262086514
2016Q2,45,7,393,0.017811704834605598
2016Q2,46,3,393,0.007633587786259542
2016Q2,47,1,393,0.002544529262086514
2016Q2,48,2,393,0.005089058524173028
2016Q2,49,7,393,0.017811704834605598
2016Q2,50,2,393,0.005089058524173028
2016Q2,51,1,393,0.002544529262086514
2016Q2,52,2,393,0.005089058524173028
2016Q2,53,3,393,0.007633587786259542
2016Q2,54,2,393,0.005089058524173028
2016Q2,55,4,393,0.010178117048346057
2016Q3,0,42,407,0.10319410319410319
2016Q3,1,34,407,0.08353808353808354
2016Q3,2,22,407,0.05405405405405406
2016Q3,3,12,407,0.029484029484029485
2016Q3,4,8,407,0.019656019656019656
2016Q3,5,16,407,0.03931203931203931
2016Q3,6,7,407,0.0171990171990172
2016Q3,7,8,407,0.019656019656019656
2016Q3,8,8,407,0.019656019656019656
2016Q3,9,9,407,0.022113022113022112
2016Q3,10,14,407,0.0343980343980344
2016Q3,11,11,407,0.02702702702702703
2016Q3,12,8,407,0.019656019656019656
2016Q3,13,9,407,0.022113022113022112
2016Q3,14,3,407,0.007371007371007371
2016Q3,15,5,407,0.012285012285012284
2016Q3,16,7,407,0.0171990171990172
2016Q3,17,5,407,0.012285012285012284
2016Q3,18,1,407,0.002457002457002457
2016Q3,19,9,407,0.022113022113022112
2016Q3,20,14,407,0.0343980343980344
2016Q3,21,4,407,0.009828009828009828
2016Q3,22,10,407,0.02457002457002457
2016Q3,23,8,407,0.019656019656019656
2016Q3,24,4,407,0.009828009828009828
2016Q3,25,4,407,0.009828009828009828
2016Q3,26,4,407,0.009828009828009828
2016Q3,27,17,407,0.04176904176904177
2016Q3,28,3,407,0.007371007371007371
2016Q3,29,8,407,0.019656019656019656
2016Q3,30,10,407,0.02457002457002457
2016Q3,31,4,407,0.009828009828009828
2016Q3,32,6,407,0.014742014742014743
2016Q3,33,5,407,0.012285012285012284
2016Q3,34,3,407,0.007371007371007371
2016Q3,35,3,407,0.007371007371007371
2016Q3,36,5,407,0.012285012285012284
2016Q3,37,8,407,0.019656019656019656
2016Q3,38,3,407,0.007371007371007371
2016Q3,39,6,407,0.014742014742014743
2016Q3,40,2,407,0.004914004914004914
2016Q3,41,4,407,0.009828009828009828
2016Q3,42,1,407,0.002457002457002457
