quarter,n,overall_cosine,within_topic_cosine,overall_cosine_lo,overall_cosine_hi,within_topic_cosine_lo,within_topic_cosine_hi
2023Q1,529,0.06633338066650066,0.29028094442737107,0.062483799017610135,0.07021765821212675,0.2765992246652718,0.3051204457592394
2023Q2,529,0.07128141963475652,0.28658903977802463,0.06715563288157324,0.07560212892897017,0.27082950440171194,0.304966675526666
2023Q3,512,0.07223215061191213,0.29497028379944285,0.06830697267607867,0.0760464024088981,0.2780111738087319,0.3116606558895505
2023Q4,532,0.07700248211462611,0.2872631992961194,0.07247998015623143,0.08172449240610277,0.2753944537005999,0.29926387949219335
2024Q1,550,0.07967066416597492,0.31164664985398116,0.07524430489348843,0.08389322374469439,0.2970078202735993,0.3270707318710514
2024Q2,550,0.07622953321538825,0.2854761465822716,0.07207803610308973,0.08033617498979806,0.2716215338248522,0.30024429528274127
2024Q3,582,0.08434159318304656,0.2919646677486338,0.08020808134312027,0.08890952524108639,0.27750763330314954,0.3069681669800437
2024Q4,566,0.07548386274994776,0.2915916494453067,0.0715884111463588,0.07952714960416761,0.2778501286729196,0.30559524092728974
2025Q1,625,0.08143204176878187,0.2893415435325327,0.07774559465731587,0.08536236135566024,0.2765568456385232,0.3038635697649091
2025Q2,591,0.08370725982606014,0.2914686286109989,0.07940465517662443,0.08827683313587326,0.27653058411916,0.30651896706412474
2025Q3,626,0.08370905715653557,0.3089086963497697,0.07969308782309638,0.08821399828889873,0.2955248334472429,0.32261852642736916
2025Q4,566,0.08244494897489592,0.3263057576487396,0.07825004051753667,0.08667918578371628,0.31196642453286444,0.34193030118359014
2026Q1,505,0.08106193361695604,0.28956574538009144,0.07648224562571727,0.08624742460738151,0.27447890307185163,0.3045638297983277
2026Q2,391,0.08770558803103401,0.3177742528692355,0.08256915929313775,0.09277872742162495,0.3018972643323073,0.33612046125355477
