quarter,topic,count,total,share
2022Q1,1,30,185,0.16216216216216217
2022Q1,2,23,185,0.12432432432432433
2022Q1,3,23,185,0.12432432432432433
2022Q1,4,7,185,0.03783783783783784
2022Q1,5,14,185,0.07567567567567568
2022Q1,6,9,185,0.04864864864864865
2022Q1,7,6,185,0.032432432432432434
2022Q1,8,12,185,0.06486486486486487
2022Q1,9,3,185,0.016216216216216217
2022Q1,10,8,185,0.043243243243243246
2022Q1,11,5,185,0.02702702702702703
2022Q1,12,1,185,0.005405405405405406
2022Q1,13,3,185,0.016216216216216217
2022Q1,14,4,185,0.021621621621621623
2022Q1,15,6,185,0.032432432432432434
2022Q1,16,2,185,0.010810810810810811
2022Q1,17,5,185,0.02702702702702703
2022Q1,18,2,185,0.010810810810810811
2022Q1,19,1,185,0.005405405405405406
2022Q1,20,4,185,0.021621621621621623
2022Q2,0,25,182,0.13736263736263737
2022Q2,1,16,182,0.08791208791208792
2022Q2,2,30,182,0.16483516483516483
2022Q2,3,15,182,0.08241758241758242
2022Q2,4,7,182,0.038461538461538464
2022Q2,5,11,182,0.06043956043956044
2022Q2,6,11,182,0.06043956043956044
2022Q2,7,3,182,0.016483516483516484
2022Q2,8,11,182,0.06043956043956044
2022Q2,9,10,182,0.054945054945054944
2022Q2,10,5,182,0.027472527472527472
2022Q2,11,6,182,0.03296703296703297
2022Q2,12,2,182,0.01098901098901099
2022Q2,13,3,182,0.016483516483516484
2022Q2,14,7,182,0.038461538461538464
2022Q2,15,7,182,0.038461538461538464
2022Q2,16,7,182,0.038461538461538464
2022Q2,17,2,182,0.01098901098901099
2022Q2,18,2,182,0.01098901098901099
2022Q2,19,1,182,0.005494505494505495
2022Q2,20,1,182,0.005494505494505495
2022Q3,0,17,176,0.09659090909090909
2022Q3,1,37,176,0.21022727272727273
2022Q3,2,23,176,0.13068181818181818
2022Q3,3,16,176,0.09090909090909091
2022Q3,4,8,176,0.045454545454545456
2022Q3,5,7,176,0.03977272727272727
2022Q3,6,5,176,0.028409090909090908
2022Q3,7,9,176,0.05113636363636364
2022Q3,8,10,176,0.056818181818181816
2022Q3,9,3,176,0.017045454545454544
2022Q3,10,3,176,0.017045454545454544
2022Q3,11,7,176,0.03977272727272727
